county_state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,cfips,pct_bb_2017,pct_bb_2018,pct_bb_2019,pct_bb_2020,pct_bb_2021,pct_college_2017,pct_college_2018,pct_college_2019,pct_college_2020,pct_college_2021,pct_foreign_born_2017,pct_foreign_born_2018,pct_foreign_born_2019,pct_foreign_born_2020,pct_foreign_born_2021,pct_it_workers_2017,pct_it_workers_2018,pct_it_workers_2019,pct_it_workers_2020,pct_it_workers_2021,median_hh_inc_2017,median_hh_inc_2018,median_hh_inc_2019,median_hh_inc_2020,median_hh_inc_2021,state
Genesee County Michigan,3.8313508,3.8107436,3.8364234,3.8636882,3.8481536,3.8422134,3.8000259,3.7905102,3.8533151,3.8602936,3.9402273,3.9269049,4.0052528,4.026505,4.0128655,4.0550528,4.0588593,4.0436449,4.0804605,4.1312399,4.1874151,4.1953492,4.1826544,4.1699595,4.1763067,4.1709113,4.1870975,4.1902714,4.1598034,4.1659522,4.1618247,4.1789699,4.1923051,4.1392822,4.1656346,4.2389779,4.2138953,4.2199278,4.2326279,26049.0,72.1,74.8,77.2,80.9,83.7,12.8,13.3,13.5,13.6,14.1,2.6,2.6,2.5,2.7,2.8,1.7,1.6,1.3,1.4,1.3,45231.0,47006.0,48588.0,50269.0,54052.0,Michigan
Genesee County New York,3.4693174,3.5038164000000003,3.5038164000000003,3.4671612,3.4779422,3.4951708,3.406384,3.5298195,3.5774612,3.596951,3.5926199,3.6099441,3.6077785,3.6077785,3.6186063,3.6099441,3.6186063,3.6394432,3.3137174000000003,3.3072028,3.3028598,3.3528044,3.363662,3.3658335,3.359319,3.368005,3.3701766000000006,3.4201212,3.4157782000000005,3.4239261,3.471874,3.508925,3.5241811,3.5285399,3.5612319,3.5873854,3.5612319,3.565590900000001,3.5568728,36037.0,75.4,78.6,80.6,82.7,85.6,12.7,12.6,13.3,12.9,13.1,1.9,2.0,1.9,2.4,2.4,1.4,1.2,1.9,2.0,1.7,54033.0,59338.0,60524.0,60635.0,63734.0,New York
Geneva County Alabama,1.3254002,1.2383302,1.2576791,1.3060514,1.2867025,1.2696874,1.2745335,1.255149,1.2454567,1.2745335,1.2842258,1.2842258,1.2745335,1.2793797,1.3084565,1.3036103,1.2890719,1.2621971,1.3398708,1.3398708,1.3641438,1.3641438,1.3398708,1.3544347,1.34958,1.3641438,1.3787076,1.3787076,1.3884169,1.3891587,1.3891587,1.3551583,1.4085876,1.4037303,1.4183019,1.4474452,1.4231591,1.4377307,1.4523023,1061.0,64.3,66.9,67.1,70.6,72.1,7.5,7.0,7.6,7.8,9.0,1.5,1.5,1.5,1.6,1.6,0.7,0.4,0.8,0.9,1.0,39293.0,38142.0,41732.0,41569.0,43581.0,Alabama
Gentry County Missouri,1.2539809,1.2340764,1.1345541,1.1942675,1.1942675,1.2127236,1.252485,1.2723658,1.3121272,1.3518887,1.332008,1.3518887,1.2922466,1.332008,1.332008,1.3121272,1.2922466,1.4064697,1.4265622,1.466747,1.466747,1.4265622,1.4265622,1.4064697,1.4064697,1.3461925,1.366285,1.3461925,1.4265622,1.4070147,1.4274062,1.3662317,1.3254486,1.3254486,1.2846656,1.3254486,1.305057,1.2846656,1.305057,29075.0,72.5,72.9,74.5,75.2,75.7,14.2,12.2,14.3,14.4,12.8,0.8,1.1,1.1,1.1,1.6,0.9,1.0,0.7,0.7,0.3,43777.0,42689.0,47790.0,46774.0,47746.0,Missouri
George County Mississippi,1.4061686,1.4698224,1.458249,1.4929692,1.4640356,1.4300482,1.4243051,1.4300482,1.4128188,1.4530209,1.4415345,1.4472778,1.4185619,1.3783598,1.3611302,1.3668734,1.4300482,1.4053254,1.2630861,1.223259,1.3711879,1.3768775,1.2687756,1.2346381,1.2460173,1.2915339,1.2915339,1.2858443,1.2801547,1.2744601,1.2800993,1.3364913,1.3985225,1.4098009,1.437997,1.4718322,1.4549146,1.4549146,1.4718322,28039.0,60.9,63.6,64.5,68.1,72.3,6.9,7.3,8.6,9.7,8.9,1.8,1.4,1.1,1.9,1.7,1.1,0.9,0.2,2.2,2.0,47640.0,48319.0,47292.0,47044.0,47385.0,Mississippi
Georgetown County South Carolina,4.5723014,5.3849287,4.6211815,5.4643583,5.4684319,5.3927078,5.3164148,5.3244457,5.4208159,5.228076,5.0232892,5.0212817,5.1256828,5.1417441,5.1136365,5.0895438,5.1879215,5.0908008,4.8605738,4.8784361,4.8784361,4.8724818,4.8804207,4.8685126,4.8883595,4.8804207,4.8784361,4.9141607,4.9042373,4.8402634,4.8500934,4.8972769,4.9071069,4.8894134,4.8913794,4.9778829,4.9798484,5.0329304,5.0348964,45043.0,70.5,72.9,74.1,77.4,78.8,16.7,16.9,16.7,18.1,19.0,2.5,2.6,2.8,2.8,3.5,1.2,0.8,0.8,0.9,0.9,46967.0,48071.0,48456.0,52488.0,55719.0,South Carolina
Gibson County Indiana,7.873035399999999,7.834137400000001,7.7796793,7.729111699999999,7.670764000000001,7.6002021,7.0870428,7.4213738,7.3319597,7.1531315,7.052054400000001,7.0054035,6.966527899999999,6.9354277,6.9121022,6.8382382,6.8188004,6.8283567,6.3962317,6.454627,6.4234829,6.4507337,6.4429479,6.4468408,6.509129,6.3923388,6.4040174,6.3611946,6.3689804,6.4517384,6.4244833,6.4751,6.447845,6.4322705,6.4673128,6.4751,6.405015,6.5335045,6.5296111,18051.0,75.1,76.7,79.1,83.8,84.2,11.2,12.2,12.9,13.1,13.1,1.5,1.4,1.8,1.9,2.1,1.1,0.8,0.9,1.4,1.5,51149.0,52620.0,55462.0,56638.0,59697.0,Indiana
Gibson County Tennessee,2.4182267,2.2326231,2.2084141,2.3133204,2.2702818,2.2438736,2.219717,2.2170331,2.2465577,2.2572939,2.2733984,2.2868185,2.3002388,2.2948709,2.2733984,2.2707143,2.2895026,2.2732749,2.3321819,2.3589578,2.3830562,2.3750234,2.3830562,2.3937666,2.3991218,2.377701,2.3241491,2.3616354,2.3536026,2.3537612,2.3886118,2.3939736,2.4154201,2.4288242,2.4368668,2.4797597,2.4663558,2.4985256,2.5172913,47053.0,65.1,70.1,73.4,78.9,81.8,11.3,11.3,12.0,11.6,11.7,1.0,1.2,1.4,1.4,1.5,1.7,1.8,2.6,2.2,1.6,41315.0,41886.0,43171.0,45557.0,49615.0,Tennessee
Gila County Arizona,4.1775951,4.2413931,4.2201271,4.2744737,4.2721109,4.2584195,4.2208176,4.0140066,4.2725201,4.3289227,4.3242226,4.3077717,4.3900261,4.3923764,4.3406734,4.2302179,4.1973162,4.190218,4.2883167,4.2416034,4.2065678,4.190218,4.1832113,4.2042322,4.1972251,4.2018967,4.1785398,4.1505117,4.1528473,4.1174288,4.1707215,4.193892,4.1753554,4.1637702,4.1892581,4.2309651,4.2124286,4.2286482,4.2471848,4007.0,61.6,61.5,66.2,72.1,74.2,11.7,11.8,12.0,12.0,11.7,4.0,3.8,3.5,3.3,2.9,0.8,1.1,1.4,1.1,1.1,41179.0,42092.0,43524.0,46907.0,51406.0,Arizona
Gilchrist County Florida,2.2863843,2.1911182,2.2131028,2.1984465,2.1984465,2.099196,2.0707321,2.1276596,2.0778482,2.084964,2.1134276,2.1561232,2.0920799,2.1205437,2.1490073,2.1205437,2.0778482,2.1173327,2.2439504,2.2861564,2.2791221,2.300225,2.2861564,2.3283625,2.3213282,2.3142939,2.3072593,2.3283625,2.3213282,2.3229856,2.3090339,2.3718171,2.4136729,2.4276247,2.50436,2.5392396,2.5183117,2.5322638,2.5601673,12041.0,62.5,66.2,66.1,69.9,74.5,8.5,10.4,9.4,9.1,9.4,2.9,3.4,3.7,4.3,4.9,1.5,0.6,0.8,0.4,0.2,42934.0,42357.0,43640.0,47381.0,50983.0,Florida
Giles County Tennessee,2.3500175,2.7554936,2.7511337,2.7380538,2.8252528,2.8178782,2.7788615,2.7268393,2.7355096,2.7355096,2.6921577,2.9132526,2.9045823,2.9089174,2.7311745,3.2513981,3.2340574,3.236665,3.4136025999999995,3.4653893,3.4567583,3.3833938,3.3661314999999994,3.3618158999999994,3.3833938,3.3963404,3.189194,3.1244605,3.081305,3.0394094,2.9878938,3.0050657,2.9921868,2.9793079,2.9750149,2.9621363,2.9578433,2.9492574,3.0136516,47055.0,62.3,67.5,73.5,77.7,80.9,9.6,10.0,11.1,12.3,12.0,1.9,2.0,2.1,1.6,1.1,0.7,0.6,1.0,0.9,1.0,43925.0,47528.0,49614.0,49815.0,54061.0,Tennessee
Giles County Virginia,1.8624748,1.9071742,1.8475751,1.8773746,1.8475751,1.8690888,1.8315568,1.914127,1.8615824,1.8465695,1.8165441,1.8390632,1.8240504,1.7940249,1.7715058,1.8015313,1.8015313,1.7963171999999998,1.8263811000000003,1.8789929,1.8865088,1.8940248,1.8940248,1.9015408,1.8940248,1.8789929,1.8865088,1.8865088,1.8940248,1.8607444,1.8682473,1.8607444,1.8457383000000005,1.8457383000000005,1.8832533,1.9132653,1.8832533,1.8607444,1.8532413,51071.0,70.8,73.4,73.7,76.2,78.4,10.0,11.2,11.8,11.6,11.8,1.2,1.3,1.0,1.3,1.2,1.4,1.6,1.6,1.1,0.5,49734.0,52478.0,54520.0,57279.0,57911.0,Virginia
Gillespie County Texas,14.445996,14.78307,14.898637000000004,15.115327,15.250156,15.22236,15.174746,15.465194,15.265213,15.48424,15.298543,15.212837,16.027044,16.236549,16.907913,17.122179,17.065041,16.957735,17.407354,17.326897,17.407354,17.648729,17.95163,17.449951,17.790714,17.733921,17.68186,17.937431,18.642624,18.91284,19.133083,19.231491,19.461105,19.386129,19.587629,19.709465,19.82193,19.826616,19.887535,48171.0,75.9,77.3,79.2,83.1,86.2,24.3,24.8,23.1,23.8,23.2,9.4,10.7,10.4,9.0,9.1,2.1,2.5,2.9,2.1,1.7,56267.0,58325.0,59155.0,61445.0,64438.0,Texas
Gilliam County Oregon,2.7628033,3.4366577000000005,3.1671159,3.5714285,3.638814,3.6351619,3.6351619,3.6351619,3.8334434,3.7673497,3.6351619,3.6351619,3.6351619,3.7673497,3.7012558,3.4368804,3.0403173,2.7906976,2.8571429,2.8571429,2.7242525,2.7906976,2.7906976,2.7906976,2.7906976,2.7906976,2.5249169,2.5249169,2.5913622,2.4265645,2.4904215,2.7458494,2.7458494,2.7458494,2.7458494,2.6819923,2.6819923,2.6819923,2.7458494,41021.0,67.1,69.5,73.6,82.8,81.9,14.6,15.9,15.4,17.7,17.5,2.8,2.0,2.9,2.7,2.4,0.4,1.6,2.3,2.2,3.4,39831.0,42976.0,47500.0,41838.0,51705.0,Oregon
Gilmer County Georgia,6.2828336,6.5200815,6.4395866,6.4522963,6.4141669,6.2244983,6.0163212,6.0163212,6.1578817,5.9413772,6.0163212,5.9497042,5.8955784,5.8914146,5.8123074,5.7123823,5.7415271,5.5818896,5.9455705,5.949657,5.982347,5.9864335,5.978261,5.937398,5.953743,5.9087939,5.8842759,5.8720169,5.8188949,5.6790519,5.6990061,5.7349243,5.7429061,5.7149696,5.7269425,5.7788243,5.7309337,5.7149696,5.710979,13123.0,71.7,73.7,76.8,81.8,83.9,11.6,12.3,12.1,12.8,13.9,6.6,6.9,7.0,6.0,6.0,2.3,2.1,2.0,3.2,3.3,46211.0,49389.0,52625.0,57376.0,60504.0,Georgia
Gilmer County West Virginia,0.52654046,0.85384941,0.85384941,0.86808026,0.76846451,0.75920355,0.64460677,0.65893137,0.68758059,0.68758059,0.68758059,0.65893137,0.4870362299999999,0.5586592,0.54433465,0.51568544,0.51568544,0.48295039,0.46831554,0.46831554,0.49758524,0.49758524,0.49758524,0.51222008,0.51222008,0.49758524,0.51222008,0.49758524,0.48295039,0.47225502,0.47225502,0.48701298,0.50177097,0.50177097,0.5312869,0.5165289,0.5165289,0.5165289,0.5165289,54021.0,59.3,64.4,71.1,72.4,73.7,9.1,9.1,10.2,10.1,11.8,2.7,3.3,2.6,2.7,2.5,3.2,1.4,1.3,1.0,0.6,37175.0,35810.0,42636.0,42883.0,45870.0,West Virginia
Gilpin County Colorado,8.1023903,7.933149800000001,7.8485298,7.8908401,7.8696847,7.456670800000001,7.335751500000001,7.3962111,7.315598499999999,7.315598499999999,7.4163642,7.4969769,7.517130399999999,7.537283400000001,7.456670800000001,7.4768238,7.517130399999999,7.2115383,9.6153851,9.6346149,9.5576925,9.3653851,9.3846149,9.5,9.4423075,9.5576925,9.6346149,9.5576925,9.5384617,9.5917168,9.4354362,9.5135765,9.4940414,9.4940414,9.4940414,10.080093,10.431725,10.353584,10.431725,8047.0,80.8,85.8,89.5,92.0,92.6,24.2,25.1,26.1,24.6,24.4,3.1,2.9,4.6,4.1,4.9,0.8,0.5,2.4,5.0,5.6,72544.0,75120.0,76429.0,90547.0,96784.0,Colorado
Glacier County Montana,1.7528857999999998,1.8918341000000003,1.9132107,1.8063275000000003,1.7849509,1.8036286,1.7716116,1.7289221,1.7289221,1.7609391,1.7929562000000003,1.7395945,1.7502668,1.7609391,1.7395945,1.7289221,1.6862327,1.6602809,1.6389953,1.6283525,1.6070669,1.596424,1.5857812,1.5857812,1.6389953,1.596424,1.5857812,1.6709238,1.6709238,1.6812943,1.6178492,1.6812943,1.6812943,1.6707201000000005,1.6707201000000005,1.6812943,1.6918683999999995,1.6812943,1.6601459,30035.0,53.7,57.6,66.0,71.9,72.9,13.6,12.4,13.9,14.5,14.1,1.7,1.4,1.2,1.6,1.3,0.7,0.3,0.4,1.1,1.0,29201.0,31029.0,36045.0,37645.0,39441.0,Montana
Glades County Florida,0.8605852100000001,0.8787027600000001,0.8696439899999999,0.8696439899999999,0.8696439899999999,0.8456471599999998,0.81894249,0.82784402,0.8367456199999999,0.8367456199999999,0.82784402,0.81004095,0.8367456199999999,0.81004095,0.81894249,0.81894249,0.81894249,0.78698844,0.87443161,0.85694301,0.85694301,0.85694301,0.85694301,0.85694301,0.8656873100000001,0.85694301,0.85694301,0.8481986500000002,0.8481986500000002,0.78545207,0.76837701,0.77691454,0.76837701,0.77691454,0.77691454,0.77691454,0.76837701,0.76837701,0.77691454,12043.0,48.6,55.2,60.2,65.5,69.1,7.5,7.1,7.6,8.0,9.5,11.4,9.8,11.6,10.2,9.9,1.9,1.7,0.9,0.2,1.1,37385.0,39879.0,40977.0,39709.0,38088.0,Florida
Gladwin County Michigan,1.6798903,1.6309139,1.6505045,1.6407092,1.684788,1.7349539000000005,1.6908449,1.6908449,1.6810429,1.6957459,1.6908449,1.6957459,1.685944,1.685944,1.6026269,1.6026269,1.5438149,1.5464422,1.6149554,1.6051679,1.6198493,1.5953803,1.5855926,1.5758051,1.6002741,1.5904864,1.5904864,1.6638935,1.6638935,1.6435817,1.6289505,1.658213,1.6728443,1.658213,1.6191963,1.5996878,1.5655482,1.5655482,1.507023,26051.0,59.4,65.7,70.6,77.1,80.3,8.1,8.2,8.0,8.9,8.7,0.9,0.9,1.0,1.3,1.3,0.8,0.9,0.9,1.1,1.2,40871.0,43290.0,44619.0,45957.0,48279.0,Michigan
Glascock County Georgia,0.98754829,0.94461143,0.94461143,0.94461143,0.94461143,0.9110629,0.8676789399999999,0.8676789399999999,0.8676789399999999,0.95444685,0.95444685,0.99783081,1.0412147,1.0412147,1.0412147,1.0845987,1.0845987,1.0808474,1.1673151,1.2105491,1.2970169,1.2970169,1.253783,1.4267186,1.3834846,1.4267186,1.4267186,1.5996541,1.5996541,1.6358157,1.5497202,1.4636246,1.4636246,1.4636246,1.4636246,1.5066724,1.5066724,1.4205768,1.377529,13125.0,61.9,63.0,65.6,59.8,58.6,7.2,7.6,10.5,9.1,10.3,0.5,0.2,0.1,0.0,0.0,0.8,1.5,1.3,1.2,1.2,45273.0,41686.0,45000.0,46500.0,53125.0,Georgia
Glasscock County Texas,0.9310987,0.8379888499999999,0.8379888499999999,0.74487895,0.74487895,0.73260075,0.73260075,0.73260075,0.73260075,0.64102566,0.54945058,0.54945058,0.54945058,0.73260075,0.82417583,0.91575092,0.82417583,0.77120823,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8568980100000001,0.8561644,0.77054793,0.8561644,0.8561644,0.8561644,0.8561644,0.8561644,0.94178081,0.94178081,0.94178081,48173.0,73.9,75.7,73.2,85.7,83.2,20.0,16.0,18.7,18.1,23.6,20.4,23.1,23.3,22.9,22.9,0.0,0.0,0.0,0.0,0.0,64886.0,75833.0,78456.0,74375.0,85417.0,Texas
Glenn County California,2.6729329,2.5603368,2.5505459,2.663142,2.6827238,2.7023058,2.6729329,2.6827238,2.7365742,2.79532,2.7659471,2.756156,2.7414696,2.7365742,2.7023058,2.6680374,2.6288736,2.6011419,2.269289,2.2741692,2.29369,2.2888098,2.2644088,2.269289,2.2790494,2.2839296,2.2741692,2.3132107,2.3424919,2.3433323,2.3481939,2.3530555,2.3822258,2.3773639,2.3676407,2.4551508,2.4259808,2.4454277,2.4259808,6021.0,64.0,69.8,71.6,73.7,82.7,10.1,10.9,10.9,11.4,12.2,20.0,18.8,18.2,17.8,16.0,0.7,0.7,0.6,0.4,0.4,46260.0,47395.0,49633.0,51682.0,56332.0,California
Gloucester County New Jersey,4.6555305,5.0942206,5.1106491,5.1745877,5.1403985,4.7530236,4.6196785,4.6183496,4.6378417,4.65379,4.6586628,4.6856866,4.7260003,4.7175832,4.8770657,4.8806095,4.8748503,4.8492012,4.5554972,4.6145906,4.6432557,4.6525164,4.6626596,4.6723614,4.6873555,4.6838274,4.6952934,4.8103933,4.8006916,4.7948122,4.8571167,4.8869524,4.9102068,4.8724732,4.8992376,4.9786539,4.9426756,4.9510121,4.9887457,34015.0,84.5,86.2,88.0,89.8,90.7,20.6,21.0,21.5,22.6,22.8,5.5,5.3,5.5,5.4,5.5,2.3,2.3,2.3,2.1,2.0,81489.0,85160.0,87283.0,89056.0,93208.0,New Jersey
Gloucester County Virginia,3.6026275,3.4197874,3.4638045,3.5247512000000003,3.4841199,3.4574559,3.4304972,3.4608257,3.4574559,3.4675653,3.4608257,3.4473462,3.4540858,3.4439764,3.3967986,3.3260319000000003,3.3934288,3.3491545000000005,3.0917842,3.1018116,3.105154,3.0750718,3.0951266,3.055017,3.0817568,3.0650444,3.068387,3.1820309,3.2923323999999994,3.3569376,3.3903401,3.4371033,3.447124,3.4103816000000005,3.4003608000000005,3.4905472,3.4270825,3.4237423,3.4070413,51073.0,79.3,80.5,85.0,85.8,85.6,14.3,13.4,13.9,15.7,15.9,2.4,2.2,1.7,1.5,1.5,1.3,1.3,1.6,2.0,1.0,63881.0,66701.0,70537.0,71649.0,77733.0,Virginia
Glynn County Georgia,7.0544767,6.986167400000001,7.0886312,7.1072612,7.083973899999999,6.9818921,6.9127188,6.8789005,7.011098399999999,6.3531837,6.391613,6.4146709,6.4715466,6.4992161,6.5238109,6.5007534,6.4700093,6.435523,6.1937346,6.2667274,6.3138685,6.3625302,6.5465326,6.7062044,6.7639904,6.827858900000001,6.8689175,6.935827299999999,7.2445254,7.161660199999999,7.154139,7.167676900000001,7.202274300000001,7.146617900000001,7.1240544,7.245897300000001,7.1977615,7.245897300000001,7.2789903,13127.0,75.9,78.1,77.9,80.7,82.1,17.9,17.9,18.1,18.2,18.5,5.5,5.4,5.1,5.2,5.6,1.1,1.0,1.0,0.9,1.0,47546.0,50672.0,52977.0,56952.0,60775.0,Georgia
Gogebic County Michigan,1.9528875000000003,1.9452888,1.93769,1.9680851,1.93769,1.941524,1.903154,1.903154,1.89548,1.93385,1.949198,1.9568721,1.949198,2.0566342,2.0566342,2.0489602,1.9952421,2.0223482,2.3371105,2.3213723,2.3292415,2.266289,2.282027,2.266289,2.2190745,2.2505507,2.2348127,2.25842,2.2505507,2.3373902,2.3293302,2.39381,2.39381,2.3615701,2.3857501,2.4502296,2.40993,2.4179897,2.40993,26053.0,59.3,62.2,68.2,74.6,77.0,12.1,13.8,12.9,13.2,14.6,1.1,1.4,1.2,1.1,0.9,0.8,0.9,0.9,0.7,1.3,36689.0,38798.0,38839.0,38625.0,41948.0,Michigan
Golden Valley County Montana,4.0404038,4.0404038,4.0404038,4.0404038,4.0404038,4.0336137,4.2016807,4.3697481,4.2016807,4.2016807,4.0336137,4.2016807,4.2016807,4.2016807,4.2016807,4.2016807,4.2016807,3.8523273,5.1364365,5.1364365,5.2969503,5.2969503,5.1364365,5.2969503,5.2969503,6.2600322,6.4205456,6.4205456,6.581059499999999,6.1011906,6.1011906,5.9523811,5.8035712,6.25,6.1011906,6.3988094,6.3988094,6.5476189,6.25,30037.0,70.2,71.5,71.2,74.0,79.4,16.9,19.9,16.1,16.1,14.2,0.7,1.5,2.1,2.1,1.8,0.0,0.0,0.0,0.0,0.0,43854.0,39952.0,43875.0,49028.0,46607.0,Montana
Golden Valley County North Dakota,11.370056,7.8389831,7.2740111,7.4152541,4.096045,3.6476257,3.7852719,3.7852719,3.7852719,3.854095,4.5423265,4.0605645,3.7852719,3.5788026,3.6476257,3.6476257,3.6476257,3.7630663,3.7630663,3.6933799,3.6933799,3.6236935,3.1358886,2.5087109,2.5783973,2.5783973,2.5783973,2.5087109,2.4390244,2.5104601,2.4407253,2.4407253,2.3012552,2.2315202,2.1617851,2.2315202,2.2315202,2.2315202,2.2315202,38033.0,65.4,68.0,71.5,79.1,80.3,18.3,22.2,22.7,18.2,17.2,0.2,0.5,0.7,0.7,1.2,2.6,2.0,0.8,0.7,0.6,44018.0,56087.0,58690.0,72308.0,83295.0,North Dakota
Goliad County Texas,1.4955813,1.4955813,1.4276003,1.478586,1.5295718,1.4708369,1.5215554,1.5722739,1.5215554,1.5215554,1.58918,1.6229924,1.6737109,1.6568046999999997,1.6060863,1.58918,1.6229924,1.6703222999999998,1.5690906,1.6028345,1.6197064,1.6534504000000003,1.6703222999999998,1.6365783,1.6365783,1.6028345,1.6365783,1.6197064,1.6197064,1.6577360999999995,1.6577360999999995,1.6242465,1.6912257999999998,1.6744809000000005,1.6577360999999995,1.6577360999999995,1.6744809000000005,1.6744809000000005,1.7079705,48175.0,61.3,62.3,67.0,67.7,71.1,11.6,12.3,12.5,11.8,13.9,2.2,2.6,4.5,3.9,5.5,2.0,2.0,1.1,1.2,1.9,56737.0,60492.0,60690.0,50000.0,52335.0,Texas
Gonzales County Texas,2.4320362,2.5719616,2.5852878,2.598614,2.6186035,2.6195371,2.4537437,2.5001657,2.5266929,2.5001657,2.5863783,2.5731149,2.5863783,2.6129053,2.646064,2.5598514,2.5465879,2.5190082,2.4661157,2.4859505,2.5190082,2.4991736,2.4793389,2.4264462,2.4264462,2.3933885,2.353719,2.3735538,2.3603306,2.3673308,2.3476031,2.360755,2.439666,2.3936346,2.4265141,2.4199381,2.4067864,2.4265141,2.4462419,48177.0,67.0,70.9,75.4,77.2,79.1,9.7,9.0,9.5,8.6,9.3,13.4,12.2,11.6,11.7,11.8,1.5,0.9,0.5,0.4,0.4,47516.0,53006.0,53577.0,58210.0,55698.0,Texas
Goochland County Virginia,5.5759192,5.4981675,5.4259691,5.4703989,5.4315228,5.3664923,5.350131,5.5137434,5.4319372,5.4755673,5.5028358,5.519197,5.5955496,5.6664486,5.519197,5.5082898,5.5410123,5.4240894,5.2645574,5.2592397,5.1316137,5.110343,5.1635203,5.1954269,5.1847911,5.2326508,5.2805104,5.3762298,5.4400425,5.3032265,5.3239422,5.406805,5.6294994,5.5725307,5.62432,5.6553941,5.6761098,5.6450362,5.6398573,51075.0,78.8,80.9,83.2,85.8,88.0,24.6,25.1,25.8,23.7,25.3,4.2,3.8,4.1,3.9,3.6,1.9,2.5,2.6,2.1,2.2,86652.0,89741.0,93994.0,97146.0,100517.0,Virginia
Goodhue County Minnesota,3.8303962,3.8135593,3.7742732,3.7462118000000006,3.749018,3.6885934,3.6047616,3.6131449,3.6746213,3.6774158,3.6746213,3.6857989,3.7053597,3.719331500000001,3.7165372,3.6606493,3.6494718,3.6225827,3.6309423,3.633729,3.6448755,3.6058631,3.5835702,3.5807836000000006,3.6002898,3.5696373,3.5863569,3.5947165000000005,3.5752103,3.5638077,3.5554941000000007,3.6109188,3.6580296,3.6497159,3.6524873,3.7106831,3.6608009,3.6885133,3.7051406,27049.0,79.1,81.2,83.1,86.3,87.7,17.1,17.1,18.0,17.2,17.7,2.8,2.8,2.8,2.6,2.3,1.6,1.5,1.3,1.4,1.6,62431.0,64765.0,66800.0,69334.0,71414.0,Minnesota
Gooding County Idaho,1.8318373,1.8409965,1.8318373,1.8409965,1.8409965,1.8795968,1.8251158000000005,1.7615545,1.7978753,1.8160356,1.834196,1.8523563,1.834196,1.8160356,1.8251158000000005,1.8069555,1.8160356,1.7571013,1.8481427,1.9300802,1.9482884,1.9027677,1.9209759,1.9391843,1.9300802,1.9300802,1.9482884,1.9482884,1.9300802,1.8891687,1.9071609,1.9071609,1.9071609,1.9161569,1.9971212,1.9971212,1.943145,1.9701332,1.9881252,16047.0,70.0,71.9,73.6,76.6,78.7,10.2,10.4,11.1,11.9,10.3,14.1,13.0,12.9,13.9,12.3,0.1,1.3,1.3,1.9,1.0,42626.0,48638.0,47204.0,50057.0,56734.0,Idaho
Gordon County Georgia,2.9327323,2.7144382,2.7500296,2.8140943,2.7974849,2.7130508,2.703655,2.6449308,2.6519778,2.6754675,2.6449308,2.6754675,2.698957,2.7083528,2.6872122,2.703655,2.6942592,2.7001948,2.6143639,2.6352417,2.6561196,2.6375616,2.6097245,2.5934861,2.5911663,2.5447712,2.5354922,2.5215738,2.528533,2.5077796,2.5146439,2.5535419,2.5535419,2.5398133,2.5741351,2.6198976,2.5832875,2.5672708,2.5947282,13129.0,68.6,69.9,72.3,74.4,75.0,8.1,8.9,8.7,8.7,9.4,9.4,9.2,8.5,8.8,8.6,0.5,1.1,1.1,1.0,1.6,43452.0,44313.0,45865.0,48662.0,50520.0,Georgia
Goshen County Wyoming,1.5982802,1.5141602,1.5702403,1.5608935,1.5702403,1.5986458,1.6268573,1.5986458,1.6268573,1.6550686,1.6926838,1.68328,1.68328,1.7020876000000005,1.68328,1.68328,1.6644725,1.6743486,1.7872260999999998,1.7872260999999998,1.7778196000000002,1.7778196000000002,1.7684132,1.7590065999999998,1.7401937000000005,1.7213808,1.7401937000000005,1.806039,1.7778196000000002,1.7562081,1.7467661000000003,1.7939761000000003,1.9167217,1.8789538,1.8695118,1.8789538,1.8600699,1.8506279,1.8695118,56015.0,71.3,73.5,75.6,78.2,78.4,15.3,15.3,16.2,15.4,15.0,2.6,2.1,1.3,1.6,2.0,0.6,0.9,0.9,0.9,1.0,48422.0,49774.0,54289.0,55955.0,58318.0,Wyoming
Gosper County Nebraska,1.6656384000000002,1.5422579,1.4188772,1.2954966,1.2954966,1.2907192,1.2907192,1.3521819,1.4751076,1.5365704,1.4751076,1.4751076,1.4751076,1.4136448,1.4136448,1.4136448,1.4751076,1.384708,1.5051174,1.5051174,1.4449127,1.4449127,1.4449127,1.4449127,1.4449127,1.565322,1.565322,1.6255268,1.6255268,1.6584767,1.6584767,1.6584767,1.6584767,1.5970516,1.6584767,1.5970516,1.5970516,1.5970516,1.5970516,31073.0,74.2,78.8,82.3,82.6,81.8,18.8,18.6,21.1,20.8,22.6,1.0,1.1,3.5,2.8,2.3,0.7,0.5,1.2,0.5,0.6,61769.0,62545.0,64053.0,65086.0,69886.0,Nebraska
